id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
24003316,Glasenapp House,6111977,Frankie,,Ward 61,-34.14616,18.32197,Entire home/apt,5814,2,7,2022-03-13,0.14,38,327,4,
24753016,Stylish Studio with Patio (Somerset West),91419906,Mariza,,Ward 15,-34.05969,18.85378,Entire home/apt,450,2,100,2022-12-10,1.77,1,317,41,
24321727,Beach Studio No 7,183498898,Teena,,Ward 83,-34.1017,18.81652,Entire home/apt,820,2,90,2022-12-11,1.59,1,76,18,
24007496,Mbali Lodge Exclusive TableMountain Retreat Pool Fast WiFi,4310681,Nandi & Elmarie Experience Creators,,Ward 74,-34.01234,18.40341,Entire home/apt,8999,4,46,2022-12-08,0.81,31,276,12,
24760320,Fin Whale Beach House,26672301,Charmaine,,Ward 61,-34.13014,18.33889,Entire home/apt,9300,3,4,2022-01-31,0.11,21,292,1,
24009802,"The View on the Beach, sleeps 4",17021578,Juanita,,Ward 100,-34.16636,18.85823,Entire home/apt,3300,1,1,2021-12-19,0.08,26,288,0,
24339800,"Clover Blue, Bluebottle Guest House",24112336,Andrew,,Ward 64,-34.10375,18.46709,Hotel room,800,1,41,2022-11-12,1.10,9,346,17,
24340126,"Fynbos Blue, Bluebottle Guest House",24112336,Andrew,,Ward 64,-34.10188,18.46674,Hotel room,800,1,5,2022-03-27,0.33,9,350,3,
24009804,"Milkwood House, Central Townhouse, sleeps 4",17021578,Juanita,,Ward 100,-34.1585,18.86899,Entire home/apt,2475,1,0,,,26,259,0,
24009816,"Die Brandhuis - FUNKY, CUMFY, COOL!",17021578,Juanita,,Ward 100,-34.16158,18.86824,Entire home/apt,2250,1,0,,,26,347,0,
24014859,Naomi's Place Self Catering- Ocean Breeze Room,46275362,Naomi,,Ward 55,-33.88823,18.49752,Private room,500,1,10,2019-04-07,0.17,4,0,0,
24768357,Stylish Victorian Apartment with a Great View,12015240,Deborah,,Ward 77,-33.93731,18.41844,Entire home/apt,1260,2,4,2019-12-02,0.08,3,284,0,
24015808,Naomi's Place Self Catering - Lavender Room,46275362,Naomi,,Ward 55,-33.888,18.49573,Private room,330,1,13,2019-12-14,0.25,4,0,0,
24340239,"Luxury Water's Edge Apartment, Century City, C.T.",101497249,Roscoe,,Ward 55,-33.89247,18.51463,Entire home/apt,3557,4,7,2018-11-04,0.12,1,83,0,
24341935,"Lucerne Blue, Bluebottle Guesthouse",24112336,Andrew,,Ward 64,-34.10189,18.46584,Hotel room,700,1,22,2022-12-23,1.14,9,345,14,
24023384,Edgy 4 sleeper in Woodstock,180813844,Anneke,,Ward 115,-33.92575,18.45293,Entire home/apt,1807,2,27,2022-10-17,0.49,1,353,5,
24342127,"Meadow Blue, Bluebottle Guesthouse",24112336,Andrew,,Ward 64,-34.10337,18.4671,Hotel room,700,1,2,2022-01-17,0.14,9,348,1,
24342595,"Room with a view. Shared home, Hout Bay",8831842,Dale,,Ward 74,-34.03477,18.36351,Private room,400,4,6,2021-07-23,0.11,4,0,0,
24774055,Tranquil Beachside Oasis .,16536747,Godfrey,,Ward 115,-33.9093,18.39447,Entire home/apt,500,2,6,2021-04-07,0.11,1,0,0,
24774631,Noordhoek Beach Cottage,26672301,Charmaine,,Ward 69,-34.09927,18.36896,Entire home/apt,4500,3,4,2022-07-01,0.09,21,293,1,
24026496,"Jasmine Studio-Close to V&A, City Centre, Stadium",23599148,Michael & Kirstin,,Ward 115,-33.91044,18.41308,Entire home/apt,1571,2,58,2022-07-30,1.09,9,107,10,
24343980,"Seaviews & More ~ Modern & stylish, near the beach",81490447,Laura,,Ward 64,-34.10032,18.46632,Entire home/apt,1800,7,1,2020-01-02,0.03,1,0,0,
24028478,Heron Chase Holiday Home Watching Waves Fish Hoek,34811136,Paul / Tanya,,Ward 64,-34.14209,18.43075,Entire home/apt,1100,30,3,2019-03-25,0.05,7,0,0,
24346051,Lovely family home in Cape Town Northern Suburbs.,183700961,Johan,,Ward 103,-33.84248,18.69378,Entire home/apt,800,1,0,,,1,173,0,
24779414,"Goodwood, Cape Town",187350842,Kingsley,,Ward 27,-33.91161,18.54605,Private room,450,3,0,,,1,90,0,
24030654,Contemporary House in cool Table Mountain Glen,2076419,Therese,,Ward 77,-33.94125,18.40264,Entire home/apt,38500,5,0,,,17,360,0,
24030753,Marchmont,2076419,Therese,,Ward 77,-33.94257,18.41266,Entire home/apt,21000,7,0,,,17,263,0,
24039184,One Bedroom Apartment,167881103,Assen,,Ward 115,-33.91857,18.42452,Private room,6800,1,10,2022-03-04,0.19,3,346,3,
24349838,Sea Lion,123002666,In Residence,,Ward 54,-33.931,18.38396,Entire home/apt,158000,4,1,2019-01-29,0.02,28,162,0,
24045725,Heron Chase 3 Watching Waves  Fish Hoek Cape Town,34811136,Paul / Tanya,,Ward 64,-34.14227,18.43056,Entire home/apt,2000,2,12,2021-03-28,0.23,7,119,0,00000000
24051755,Horizon Bay 1302 (Island View),86459488,Helen,,Ward 107,-33.82153,18.47727,Entire home/apt,3485,5,3,2022-04-16,0.06,31,271,1,
24052634,Wisteria Cottage,65562319,Cheryl,,Ward 84,-34.07935,18.85953,Private room,475,2,4,2020-02-25,0.07,1,197,0,
24351717,Ye Olde Clovelly GC Clubhose.,44040077,Peter,,Ward 64,-34.12469,18.42965,Entire home/apt,1719,7,31,2022-12-09,0.57,1,71,6,
24785615,Marina penthouse hostel in the heart of Cape Town,143453029,Jamie,,Ward 115,-33.90104,18.41109,Private room,1500,1,0,,,1,361,0,
24055707,STAY NEAR THE VLEI,156564376,Beverley,,Ward 113,-33.83449,18.50634,Entire home/apt,400,3,81,2022-12-25,1.41,1,211,20,
24791230,"Industrial Chic Apartment, Ultra Lavish and Retro Stylish.",187441733,Agata And Anton,,Ward 115,-33.91221,18.41975,Entire home/apt,4071,1,244,2022-12-22,4.31,3,44,64,
24801808,"Beautiful, peaceful garden apartment.",132318487,Cathy,,Ward 54,-33.95102,18.38706,Entire home/apt,800,1,0,,,2,0,0,
24802708,LongstayswifiInterns or work from home travelers,28684648,Doryce,,Ward 54,-33.91776,18.39427,Private room,350,7,5,2022-08-01,0.38,4,192,4,
24059530,Pembroke Cottage,42950885,Sue And Rob,,Ward 71,-34.05648,18.44607,Entire home/apt,882,3,24,2022-12-04,0.42,1,263,5,
24810591,Waves,26672301,Charmaine,,Ward 61,-34.13706,18.32755,Entire home/apt,7800,3,16,2022-11-10,0.31,21,265,7,
24360190,Adderley Terraces Penthouse,183468411,Tylor,,Ward 115,-33.92413,18.42122,Entire home/apt,1090,1,27,2020-01-07,0.47,1,132,0,
24362814,On the Beach at Neptune's Isle,91796360,Lara,,Ward 55,-33.89255,18.48342,Entire home/apt,1350,7,6,2022-11-21,0.12,4,85,3,
24066677,6 On Grand,178559076,Juanita,,Ward 21,-33.86284,18.65444,Entire home/apt,577,1,156,2022-12-05,2.70,1,253,21,
24813847,Large 5 bed Constantia Villa with pool and garden,113526958,Jeanine,,Ward 62,-33.99498,18.43137,Entire home/apt,5714,2,79,2022-12-09,1.45,1,163,26,
24819926,Stunning Harbour View Cape Town / secure garage,14736986,Derek,,Ward 115,-33.91084,18.41454,Entire home/apt,1246,2,167,2022-11-28,2.98,9,293,44,
24820331,Beach apartment at kitesurfing hotspot ★ aircon,1547380,Denise,,Ward 107,-33.82986,18.48319,Entire home/apt,8694,2,29,2022-02-21,0.53,7,337,3,
24068054,2BDRM in the heart of Green Point,181217841,Frank,,Ward 115,-33.90852,18.41063,Entire home/apt,2152,3,91,2022-12-23,1.59,1,286,35,
24825941,Cape white villa,147505911,Rudy,,Ward 69,-34.13142,18.38821,Entire home/apt,7247,2,50,2022-12-24,1.01,4,200,14,
24842563,Cape Floral House,187534475,June,,Ward 71,-34.04644,18.43104,Private room,494,4,82,2022-09-07,1.46,1,103,6,
24366036,Dolphin Beach Cabana 1,95220288,Ruth,,Ward 107,-33.83034,18.4811,Entire home/apt,2400,3,3,2020-01-20,0.08,3,272,0,
24069642,Cape Town (Parklands) Holiday home,181229425,Ayanda,,Ward 107,-33.80545,18.50845,Entire home/apt,3000,1,0,,,1,363,0,
24370740,Luxurious Guest Suite with Stunning Ocean Views,44820654,Linzi,,Ward 54,-33.92822,18.38018,Entire home/apt,4768,2,178,2022-12-02,3.13,2,196,46,
24871354,Claremont Garden Cottage- 1 Bedroom option,177350900,Debra,,Ward 59,-33.97655,18.47014,Entire home/apt,874,1,54,2022-12-22,0.96,2,8,3,
24071436,"Nashies Nest. A cosy, private room in Wynberg",181241250,Nasheeta,,Ward 63,-34.01298,18.47501,Private room,170,3,0,,,1,148,0,
24372654,Pool Cottage,76537734,Suzanne,,Ward 74,-34.0198,18.34825,Entire home/apt,1576,1,27,2022-12-11,0.53,2,306,4,
24072988,Cottage / Lounge and separate Bedroom,117575774,Gustav,,Ward 84,-34.0763,18.86455,Entire home/apt,1250,5,12,2022-12-15,0.25,2,320,2,
24878497,Cape Cod on Beach Road,117879465,Tanya,,Ward 61,-34.19803,18.37304,Entire home/apt,5000,3,25,2022-10-17,0.45,1,293,5,
24074605,Sideways,177680669,Penny,,Ward 58,-33.98229,18.4887,Entire home/apt,300,1,6,2018-10-08,0.11,1,0,0,
24881659,Casa Bella Vista,137635455,Becky,,Ward 15,-34.06053,18.82626,Entire home/apt,650,2,0,,,1,363,0,
24087872,Cape Town Waterfront modern studio,15386371,Louise,,Ward 115,-33.90071,18.40679,Entire home/apt,901,4,108,2022-12-09,1.88,3,227,23,
24881678,Vineyard Security Estate Studio - Winelands,36855478,Elaine,,Ward 46,-33.97861,18.54514,Private room,750,2,0,,,1,147,0,
24373108,Family home in high end security Estate,33897154,Brian,,Ward 74,-34.01517,18.36591,Entire home/apt,4050,7,2,2022-01-03,0.04,1,14,1,
24376978,Courtyard Cottage,76537734,Suzanne,,Ward 74,-34.02198,18.34899,Entire home/apt,711,1,28,2022-12-22,0.55,2,303,6,
24088734,Hillside garden apartment in Tamboerskloof,181396396,Johan,,Ward 77,-33.92543,18.40571,Entire home/apt,500,2,2,2018-11-01,0.04,2,0,0,
24382609,TRANQUIL & SECURE cottage in HEART of GREEN POINT,20602565,Lance,,Ward 115,-33.91077,18.41198,Entire home/apt,3086,2,29,2022-11-13,0.51,37,35,19,
24401120,Atlantic View Haven,128387562,Carol,,Ward 23,-33.816719,18.474735,Entire home/apt,1350,2,0,,,1,303,0,
24902111,PERFECTLY located De Waterkant modern apartment,28858586,Philip & Charlotte,,Ward 115,-33.91025,18.41452,Entire home/apt,3456,2,143,2022-12-05,2.57,1,12,24,
24903633,Tothills 1,188281558,Que-Anne,,Ward 115,-33.91896,18.41999,Entire home/apt,1950,1,8,2020-01-28,0.14,1,0,0,
24089728,Tranquil Studio Blouberg Beachfront,34351746,Olaf,,Ward 23,-33.80329,18.46446,Entire home/apt,1075,2,31,2021-06-26,0.55,1,237,0,
24907133,Luxury Suite Situated in Aparthotel,30047068,Melindie,,Ward 54,-33.91249,18.39016,Private room,4794,1,2,2019-01-03,0.04,4,330,0,
24907197,Ranger Hut,382152,Jasmin,,Ward 64,-34.13547,18.41647,Entire home/apt,450,5,2,2019-10-30,0.04,2,267,0,
24913376,Modern City Centre Studio with Views for Days,9693636,Sally,,Ward 115,-33.92468,18.41654,Entire home/apt,738,1,169,2022-12-05,3.03,19,314,48,
24915940,The Yellow Cottage,35308129,Annehette,,Ward 2,-33.89157,18.61797,Entire home/apt,585,1,111,2022-10-07,1.97,3,339,17,
24402586,Palm Tree Self-Catering Apartment,184204655,Marc,,Ward 100,-34.1641,18.86521,Entire home/apt,1057,2,43,2022-12-24,0.76,1,133,12,
24089934,Exclusive garden apartment in Tamboerskloof,181396396,Johan,,Ward 77,-33.92468,18.40396,Entire home/apt,700,2,60,2021-09-28,1.16,2,0,0,
24094823,Hilltop lodge,166707395,Jessica,,Ward 61,-34.19718,18.37902,Entire home/apt,5000,2,24,2022-05-03,0.49,4,201,6,
24403240,Aqua Terra Sunrise Deluxe Ocean View King Suite,5510268,Natalie,,Ward 61,-34.21587,18.46035,Hotel room,5479,2,7,2022-11-30,0.17,9,342,1,
24095396,3BR Family Home | Sea Views | Secure | Wifi,4211998,Katherine,,Ward 74,-34.04045,18.36221,Entire home/apt,6143,10,3,2020-01-07,0.06,1,0,0,
24098246,HENLEY COTTAGE,181476421,Gill,,Ward 54,-33.94755,18.38843,Entire home/apt,1100,2,14,2022-12-16,0.26,1,286,7,
24404672,Newlands Private Guest Suite,91639524,Janet,,Ward 59,-33.97227,18.45349,Entire home/apt,779,1,351,2022-12-21,6.15,2,13,85,
24405348,The Gables Hout Bay great familyhome with pool,2533116,Anita & Gerrie,,Ward 74,-34.04025,18.34881,Entire home/apt,5887,5,7,2022-07-25,0.13,6,0,1,
24924790,The Villa Rosa standard room,35947971,Steven,,Ward 54,-33.91871,18.39077,Hotel room,1371,1,2,2022-12-09,0.10,4,276,1,
24924792,The Villa Rosa deluxe room,35947971,Steven,,Ward 54,-33.91871,18.39077,Hotel room,1641,1,3,2022-10-31,0.12,4,324,1,
24924793,The Villa Rosa superior room,35947971,Steven,,Ward 54,-33.91871,18.39077,Hotel room,1679,1,2,2021-05-28,0.05,4,305,0,
24926005,Spacious family home in beautiful setting,43075725,Nicola,,Ward 71,-34.04303,18.44045,Entire home/apt,6329,5,4,2022-01-16,0.08,2,0,1,
25216837,"Bright Sunningdale,  Blouberg for Kitesurfing",185350608,Beaulah,,Ward 23,-33.78931,18.48299,Entire home/apt,2200,2,14,2022-01-23,0.25,1,119,2,
24931503,Sonnendal Self Catering Panorama,188474329,Sonnendal Self Catering,,Ward 1,-33.88317,18.58215,Entire home/apt,850,1,0,,,1,365,0,
24931611,Sunny Dream Home with Swimming pool and Views,188484678,Peter,,Ward 115,-33.91106,18.4077,Entire home/apt,5500,6,9,2022-10-31,0.18,2,81,2,
24415274,HOME away from Home,184339098,Nokutula,,Ward 1,-33.83232,18.53946,Entire home/apt,500,2,0,,,1,365,0,
24416744,Raya's Place,184352101,Soraya,,Ward 58,-34.00047,18.47881,Private room,500,1,0,,,1,83,0,
25222792,Trendy Double Volume Soho Loft In Prime Location,57977774,Warren,,Ward 115,-33.91701,18.41864,Entire home/apt,1950,6,18,2022-11-01,0.33,2,224,2,
24435645,The Studio . 4 on Highworth,21473329,Ian,,Ward 54,-33.91435,18.39386,Entire home/apt,899,1,40,2022-11-12,0.79,6,121,14,
24935900,Somerset West Family Home,188521599,Mari,,Ward 84,-34.09665,18.85014,Entire home/apt,2500,7,1,2019-01-02,0.02,1,358,0,
25223366,"Modern, Secure Apartment in Observatory",48466675,Cammy,,Ward 57,-33.9392,18.46689,Entire home/apt,1600,2,43,2020-03-17,0.77,3,319,0,
24951156,Modern 13th Floor Studio in the Heart of the City,9693636,Sally,,Ward 115,-33.92284,18.41656,Entire home/apt,693,1,150,2022-12-10,2.74,19,312,16,
24952020,Kings Trendy Apartment,188642594,Nasheema,,Ward 115,-33.92361,18.42263,Private room,1500,7,0,,,2,365,0,
24952159,Incredible Views from this Modern City Studio 1010,9693636,Sally,,Ward 115,-33.92291,18.41499,Entire home/apt,1113,1,154,2022-11-29,2.80,19,53,47,
24954054,The Decks Self Catering Apartment,188642594,Nasheema,,Ward 115,-33.92306,18.42264,Private room,1500,7,0,,,2,356,0,
25223720,Brand New Garden Cottage in Plattekloof,190581790,Pralene,,Ward 1,-33.87968,18.58684,Entire home/apt,629,3,32,2022-12-09,0.57,3,337,11,
24436214,"""Private Getaway | Epic Seaview | Free Breakfast”",184545305,Shavonne,,Ward 100,-34.15235,18.88423,Private room,850,1,0,,,1,90,0,
25227456,Fama Lodge Rm10,143624025,Ansu,,Ward 57,-33.94763,18.47569,Private room,686,1,1,2018-07-21,0.02,5,0,0,
24436438,Upmarket Private rooms,184537896,Paul,,Ward 100,-34.15688,18.86991,Private room,790,2,2,2020-12-31,0.04,1,365,0,
24955255,Xai's Place,15405036,Jo,,Ward 64,-34.10096,18.47501,Entire home/apt,1150,2,12,2022-10-10,0.25,1,335,10,
24955725,Four Palms Accommodation - Palm Suite,73492693,Carina,,Ward 112,-33.84902,18.64019,Private room,1800,1,1,2019-01-01,0.02,3,360,0,
25228519,Fama Lodge Rm9,143624025,Ansu,,Ward 57,-33.94834,18.47614,Private room,914,1,1,2021-12-31,0.08,5,0,1,
24440202,The Penthouse,184574618,Peter,,Ward 100,-34.16326,18.86239,Private room,831,2,10,2022-12-26,0.27,1,147,7,
25229038,Fama Lodge Rm12,143624025,Ansu,,Ward 57,-33.94789,18.47631,Private room,729,1,1,2022-01-01,0.08,5,179,1,
25229055,Private cosy room and bathroom,115841820,Chey,,Ward 23,-33.80343,18.47418,Private room,400,1,0,,,1,178,0,
24956536,Novel Villa - Port Side,188675257,Jacques,,Ward 100,-34.15395,18.86824,Entire home/apt,1400,1,2,2020-01-08,0.05,2,90,0,
25236243,Relaxation and eagle eye views over Cape Town 3,26569731,Benoit,,Ward 77,-33.94202,18.41145,Private room,2400,2,0,,,6,363,0,
24957439,Novel Villa - Captains Quaters,188675257,Jacques,,Ward 100,-34.15266,18.86841,Entire home/apt,1200,1,0,,,2,362,0,
25237600,Modern living in Historic Landmark 4,26569731,Benoit,,Ward 77,-33.94255,18.41144,Private room,2400,2,0,,,6,361,0,
24441951,Top Floor | Sea Views | 2 bed 2 Bath,18664350,Francis,,Ward 54,-33.91355,18.39037,Entire home/apt,2000,7,22,2022-12-16,0.40,7,265,4,
25238321,"Grand views, warm atmosphere, fresh drinks 5",26569731,Benoit,,Ward 77,-33.94101,18.41086,Private room,2400,2,0,,,6,362,0,
25241144,"Spacious calm house, great location",65080919,Kate,,Ward 57,-33.93799,18.47073,Entire home/apt,350,7,4,2018-10-21,0.07,1,1,0,
24457485,Peaceful in the winelands,184731138,Derick,,Ward 14,-33.93719,18.71334,Private room,600,2,0,,,1,83,0,
24965116,Hidden Gem at the foot of Table Mountain,56745697,Maxie,,Ward 77,-33.94516,18.42459,Entire home/apt,660,2,137,2022-12-14,2.89,2,31,52,
25242455,4 Bedroom Luxury close to the V&A Waterfront,165594200,Propr,,Ward 115,-33.91037,18.41405,Entire home/apt,6209,3,23,2022-12-09,0.42,1,303,14,
24976503,Two story beach house with a SEA view.,58618356,Liezl,,Ward 23,-33.78423,18.45547,Entire home/apt,2483,3,24,2022-12-26,0.49,1,305,9,
24457532,Something Different @ The Muize,40271582,The,,Ward 64,-34.10354,18.47574,Private room,829,1,3,2022-02-28,0.06,4,337,1,
24460710,Beautiful modern Greenpoint apartment,2489897,Gillian,,Ward 115,-33.91042,18.40202,Entire home/apt,1002,30,4,2020-02-09,0.08,4,335,0,
25244771,Walk to the Promenade from a Dreamy Home,13286229,Dale,,Ward 54,-33.92546,18.38061,Entire home/apt,5442,3,76,2022-12-15,1.63,15,71,16,
24480156,Halfpad,82238364,Francois,,Ward 15,-34.06153,18.83115,Entire home/apt,240,2,76,2022-12-02,1.51,2,162,23,
25244982,Contemporary De Waterkant Condo with City Views,162868797,Propr,,Ward 115,-33.91756,18.41993,Entire home/apt,2235,3,51,2022-12-04,0.94,2,315,7,
25254966,"The Adderley Luxury Penthouse, Mountain View, No Power Cuts",7304467,Laurene,,Ward 115,-33.92359,18.42009,Entire home/apt,2900,2,143,2022-12-17,2.60,21,308,30,
24977839,Southern Sun Cape Sun,188830358,Janine,,Ward 115,-33.92091,18.42298,Private room,8500,1,1,2019-11-14,0.03,1,364,0,
25271308,3 Bedroom beach house 2,25511631,David,,Ward 4,-33.85765,18.49355,Entire home/apt,2740,5,16,2020-12-23,0.29,2,257,0,
25283839,Therins bhome,190988167,Elaine,,Ward 60,-33.97046,18.4971,Shared room,300,7,0,,,1,365,0,
24982993,Stylish Flat in Cape Town's Trendy City Center,28800038,Thane & Marija,,Ward 115,-33.92349,18.41472,Entire home/apt,1683,3,133,2022-12-22,2.41,1,339,37,
25004809,"Bright, Spacious and Secure Family Home!",46710848,Sanet,,Ward 70,-33.87648,18.62057,Entire home/apt,3000,1,0,,,1,56,0,
24481554,"Sea, mountain and historic setting. Somerset West",126791145,Neil,,Ward 15,-34.08781,18.82135,Entire home/apt,950,3,46,2022-12-26,0.83,1,104,14,
25296288,A Cape Dutch Manor house all to yourself,26569731,Benoit,,Ward 77,-33.94105,18.41197,Entire home/apt,14400,2,0,,,6,358,0,
25307382,Sunset @ 1 Diluta Drive,184973558,Ailsa,,Ward 4,-33.85563,18.49183,Entire home/apt,4800,7,8,2022-12-02,0.24,4,71,4,
24487424,Frankies Place,184973558,Ailsa,,Ward 4,-33.85534,18.50574,Entire home/apt,400,5,12,2021-01-16,0.35,4,0,0,
25021785,"Bright, Comfortable & Charming Apartment +Netflix",135183716,Manon,,Ward 115,-33.92551,18.41614,Entire home/apt,1457,2,87,2022-11-28,2.53,12,16,22,
25308660,Luxury Garden Studio,48325952,Coral,,Ward 71,-34.03797,18.42855,Entire home/apt,1300,2,6,2021-11-28,0.11,4,69,0,
25039782,Orca Close Hideaway,48458142,Sanne,,Ward 61,-34.13194,18.33779,Entire home/apt,3250,5,15,2022-12-11,0.31,1,201,4,
24489466,"ON THE BEACH! Private Villa, Sleeps 8!",17021578,Juanita,,Ward 100,-34.16339,18.86317,Entire home/apt,8000,1,6,2022-03-25,0.16,26,283,2,
25334717,A Trendy Green Point Apartment - No 6,149429685,Shahnaz,,Ward 115,-33.90865,18.40701,Entire home/apt,2714,3,66,2022-12-13,1.20,3,167,17,
24492524,Upmarket Studio in Green Point,155181027,Michael,,Ward 115,-33.90989,18.41203,Entire home/apt,1000,2,112,2022-12-23,2.17,1,91,23,
25044246,Dutch Blue Studio- Beautiful views,35308129,Annehette,,Ward 2,-33.88983,18.61746,Entire home/apt,686,1,83,2022-09-09,1.58,3,298,7,
25355365,Mouille Point Studio with Breathtaking Views,191471167,Propr,,Ward 115,-33.9001,18.40762,Entire home/apt,1092,2,80,2022-11-18,1.46,1,296,17,
25045619,LYNNWOOD COTTAGE,3664110,Isabelle,,Ward 71,-34.06417,18.44016,Entire home/apt,3500,6,9,2022-01-06,0.19,1,25,2,
25046299,Leafy mountain slopes between Kirstenbosch & UCT,100677805,Jeremy,,Ward 62,-33.97603,18.4466,Entire home/apt,3000,10,0,,,2,358,0,
24504508,Smuts Residence,160464031,Sue,,Ward 15,-34.07263,18.84448,Entire home/apt,1000,5,0,,,1,365,0,
25362784,Studio One @ Kleinebaai in Bloubergstrand Village,59703833,Debi,,Ward 23,-33.80069,18.4613,Entire home/apt,1500,2,30,2022-12-01,0.62,8,306,16,
24506303,Guest Suite in Countryside Architectural Estate,91312114,Candice,,Ward 71,-34.04215,18.43138,Private room,1800,3,24,2020-03-08,0.43,5,303,0,
